text,clean_text,intent,source
"Mohon dibantu untuk mengembalikan deposit saya, saya sudah tidak butuh jasa Anda lagi.",mohon dibantu untuk mengembalikan deposit saya saya sudah tidak butuh jasa anda lagi,batal,synthetic
Saya paling tidak bisa datang tadi pagi karena terlambat bangun.,saya paling tidak bisa datang tadi pagi karena terlambat bangun,batal,synthetic
Saya sudah dapat laptop saya dari tempat servis lain dan sudah terisi aplikasi yang dibutuhkan.,saya sudah dapat laptop saya dari tempat servis lain dan sudah terisi aplikasi yang dibutuhkan,batal,synthetic
"Mohon konfirmasi apakah saya sudah membayar sebelumnya tidak, saya sudah tidak ingat lagi.",mohon konfirmasi apakah saya sudah membayar sebelumnya tidak saya sudah tidak ingat lagi,batal,synthetic
"Saya tidak bisa datang hari ini karena kena penyakit, mohon diatasi lain kali.",saya tidak bisa datang hari ini karena kena penyakit mohon diatasi lain kali,batal,synthetic
"Saya rasa saya salah pilih tempat, saya akan mencari tempat servis lain.",saya rasa saya salah pilih tempat saya akan mencari tempat servis lain,batal,synthetic
Mohon saya dihubungi lagi nanti karena saya lupa pertanyaan penting.,mohon saya dihubungi lagi nanti karena saya lupa pertanyaan penting,batal,synthetic
Saya sudah tidak butuh jasa Anda karena saya telah membeli laptop baru.,saya sudah tidak butuh jasa anda karena saya telah membeli laptop baru,batal,synthetic
"Saya rasa saya tidak sengaja membawa salah alamat, mohon diatasi lain kali.",saya rasa saya tidak sengaja membawa salah alamat mohon diatasi lain kali,batal,synthetic
Mohon tolong saya dihubungi setelah saya pulang dari perjalanan.,mohon tolong saya dihubungi setelah saya pulang dari perjalanan,batal,synthetic
Saya tidak bisa datang hari ini karena kena perintah dari atasan.,saya tidak bisa datang hari ini karena kena perintah dari atasan,batal,synthetic
"Saya rasa saya salah pilih waktu, saya akan datang pagi hari lain kali.",saya rasa saya salah pilih waktu saya akan datang pagi hari lain kali,batal,synthetic
Mohon saya diinformasikan tentang kebijakan pengembalian barang.,mohon saya diinformasikan tentang kebijakan pengembalian barang,batal,synthetic
Saya tidak bisa datang sekarang karena saya harus menjawab panggilan penting.,saya tidak bisa datang sekarang karena saya harus menjawab panggilan penting,batal,synthetic
Saya sudah dapat laptop saya dari tempat servis lain dan sudah terisi aplikasi yang dibutuhkan.,saya sudah dapat laptop saya dari tempat servis lain dan sudah terisi aplikasi yang dibutuhkan,batal,synthetic
Saya paling tidak bisa datang pagi ini karena ada keadaan darurat.,saya paling tidak bisa datang pagi ini karena ada keadaan darurat,batal,synthetic
Mohon saya dihubungi lagi nanti karena saya lupa pertanyaan penting.,mohon saya dihubungi lagi nanti karena saya lupa pertanyaan penting,batal,synthetic
"Saya rasa saya salah pilih tempat, saya akan mencari tempat servis lain.",saya rasa saya salah pilih tempat saya akan mencari tempat servis lain,batal,synthetic
Saya tidak bisa datang hari ini karena sedang dalam perjalanan jauh.,saya tidak bisa datang hari ini karena sedang dalam perjalanan jauh,batal,synthetic
Mohon saya diinformasikan tentang cara pembayaran yang lebih mudah.,mohon saya diinformasikan tentang cara pembayaran yang lebih mudah,batal,synthetic
Saya sudah tidak butuh jasa Anda lagi karena saya telah membeli laptop baru.,saya sudah tidak butuh jasa anda lagi karena saya telah membeli laptop baru,batal,synthetic
"Saya rasa saya salah pilih waktu, saya akan datang sore hari lain kali.",saya rasa saya salah pilih waktu saya akan datang sore hari lain kali,batal,synthetic
Mohon tolong saya dihubungi setelah saya pulang dari perjalanan.,mohon tolong saya dihubungi setelah saya pulang dari perjalanan,batal,synthetic
Saya tidak bisa datang hari ini karena sedang sakit.,saya tidak bisa datang hari ini karena sedang sakit,batal,synthetic
Saya sudah dapat laptop saya dari tempat servis lain dan sudah terisi aplikasi yang dibutuhkan.,saya sudah dapat laptop saya dari tempat servis lain dan sudah terisi aplikasi yang dibutuhkan,batal,synthetic
Mohon saya dihubungi lagi nanti karena saya lupa pertanyaan penting.,mohon saya dihubungi lagi nanti karena saya lupa pertanyaan penting,batal,synthetic
"Saya rasa saya salah pilih tempat, saya akan mencari tempat servis lain.",saya rasa saya salah pilih tempat saya akan mencari tempat servis lain,batal,synthetic
Saya tidak bisa datang hari ini karena ada keadaan darurat.,saya tidak bisa datang hari ini karena ada keadaan darurat,batal,synthetic
Mohon saya diinformasikan tentang kebijakan pengembalian barang.,mohon saya diinformasikan tentang kebijakan pengembalian barang,batal,synthetic
Saya tidak bisa datang sekarang karena saya harus menjawab panggilan penting.,saya tidak bisa datang sekarang karena saya harus menjawab panggilan penting,batal,synthetic
Saya sudah dapat laptop saya dari tempat servis lain dan sudah terisi aplikasi yang dibutuhkan.,saya sudah dapat laptop saya dari tempat servis lain dan sudah terisi aplikasi yang dibutuhkan,batal,synthetic
"Saya rasa saya salah pilih waktu, saya akan datang pagi hari lain kali.",saya rasa saya salah pilih waktu saya akan datang pagi hari lain kali,batal,synthetic
Mohon saya dihubungi lagi nanti karena saya lupa pertanyaan penting.,mohon saya dihubungi lagi nanti karena saya lupa pertanyaan penting,batal,synthetic
Saya tidak bisa datang hari ini karena sedang dalam perjalanan jauh.,saya tidak bisa datang hari ini karena sedang dalam perjalanan jauh,batal,synthetic
Mohon saya diinformasikan tentang cara pembayaran yang lebih mudah.,mohon saya diinformasikan tentang cara pembayaran yang lebih mudah,batal,synthetic
Saya sudah tidak butuh jasa Anda lagi karena saya telah membeli laptop baru.,saya sudah tidak butuh jasa anda lagi karena saya telah membeli laptop baru,batal,synthetic
"Saya rasa saya salah pilih waktu, saya akan datang sore hari lain kali.",saya rasa saya salah pilih waktu saya akan datang sore hari lain kali,batal,synthetic
"Kalau besok lagi servis, aku batal yah,",kalau besok lagi servis aku batal yah,batal,synthetic
"Kalau bisa datang ke lokasi aku ya, tidak bisa ke tempat kamu,",kalau bisa datang ke lokasi aku ya tidak bisa ke tempat kamu,batal,synthetic
"Pagi-pagi lagi aku batal servis,",pagipagi lagi aku batal servis,batal,synthetic
"Saya butuh waktu yang lebih lama untuk datang, batal ya,",saya butuh waktu yang lebih lama untuk datang batal ya,batal,synthetic
"Besok keesokan harinya servis aku batal,",besok keesokan harinya servis aku batal,batal,synthetic
"Mohon informasi tentang biaya tambahan ya, aku batal bayar.",mohon informasi tentang biaya tambahan ya aku batal bayar,batal,synthetic
"Saya tidak bisa hadir besok, jadi aku batal,",saya tidak bisa hadir besok jadi aku batal,batal,synthetic
"Saya butuh informasi tentang jadwal yang lebih lengkap, jadi aku batal.",saya butuh informasi tentang jadwal yang lebih lengkap jadi aku batal,batal,synthetic
"Aku tidak bisa datang ke tempat kamu, jadi aku batal,",aku tidak bisa datang ke tempat kamu jadi aku batal,batal,synthetic
Apa ada biaya tambahan yang perlu dibayar?,apa ada biaya tambahan yang perlu dibayar,batal,synthetic
"Keesokan harinya aku pergi ke luar kota, jadi aku batal,",keesokan harinya aku pergi ke luar kota jadi aku batal,batal,synthetic
Kalau bisa kamu mengirimkan instruksi untuk servis sendiri yah.,kalau bisa kamu mengirimkan instruksi untuk servis sendiri yah,batal,synthetic
"Saya belum menyelesaikan tugas, jadi aku batal,",saya belum menyelesaikan tugas jadi aku batal,batal,synthetic
"Saya membutuhkan waktu yang lebih lama untuk datang, jadi aku batal,",saya membutuhkan waktu yang lebih lama untuk datang jadi aku batal,batal,synthetic
"Saya tidak tahu jadwal kamu, jadi aku batal.",saya tidak tahu jadwal kamu jadi aku batal,batal,synthetic
"Keesokan harinya aku pergi ke luar kota, jadi aku batal,",keesokan harinya aku pergi ke luar kota jadi aku batal,batal,synthetic
"Mohon informasi tentang jadwal yang lebih lengkap yah,",mohon informasi tentang jadwal yang lebih lengkap yah,batal,synthetic
"Saya tidak bisa hadir besok, jadi aku batal,",saya tidak bisa hadir besok jadi aku batal,batal,synthetic
Besok aku batal servis!,besok aku batal servis,batal,synthetic
"Kamu bisa datang ke rumah aku ya,",kamu bisa datang ke rumah aku ya,batal,synthetic
"Aku tidak bisa datang ke tempat kamu,",aku tidak bisa datang ke tempat kamu,batal,synthetic
"Saya membutuhkan waktu yang lebih lama untuk datang, batal ya,",saya membutuhkan waktu yang lebih lama untuk datang batal ya,batal,synthetic
"Saya tidak bisa hadir besok, jadi aku batal,",saya tidak bisa hadir besok jadi aku batal,batal,synthetic
"Aku tidak bisa datang ke tempat kamu ya,",aku tidak bisa datang ke tempat kamu ya,batal,synthetic
"Keesokan harinya aku pergi ke luar kota, jadi aku batal,",keesokan harinya aku pergi ke luar kota jadi aku batal,batal,synthetic
"Saya belum menyelesaikan tugas, jadi aku batal,",saya belum menyelesaikan tugas jadi aku batal,batal,synthetic
Saya butuh informasi tentang biaya tambahan apa aja?,saya butuh informasi tentang biaya tambahan apa aja,batal,synthetic
"Saya butuh waktu yang lebih lama untuk datang, jadi aku batal,",saya butuh waktu yang lebih lama untuk datang jadi aku batal,batal,synthetic
"Kamu bisa datang ke rumah aku ya,",kamu bisa datang ke rumah aku ya,batal,synthetic
Besok keesokan harinya aku batal servis!,besok keesokan harinya aku batal servis,batal,synthetic
"Aku tidak bisa datang ke tempat kamu,",aku tidak bisa datang ke tempat kamu,batal,synthetic
"Saya butuh waktu yang lebih lama untuk datang, jadi aku batal,",saya butuh waktu yang lebih lama untuk datang jadi aku batal,batal,synthetic
"Saya tidak bisa hadir besok,",saya tidak bisa hadir besok,batal,synthetic
"Aku batal servis besok,",aku batal servis besok,batal,synthetic
"Saya butuh waktu yang lebih lama untuk datang, jadi aku batal,",saya butuh waktu yang lebih lama untuk datang jadi aku batal,batal,synthetic
"Aku tidak bisa datang ke tempat kamu ya,",aku tidak bisa datang ke tempat kamu ya,batal,synthetic
"Saya perlu membatalkan servis besok,",saya perlu membatalkan servis besok,batal,synthetic
"Kamu bisa datang ke rumah aku ya,",kamu bisa datang ke rumah aku ya,batal,synthetic
"Saya tidak bisa hadir besok, jadi aku batal,",saya tidak bisa hadir besok jadi aku batal,batal,synthetic
"Saya belum menyelesaikan tugas, jadi aku batal,",saya belum menyelesaikan tugas jadi aku batal,batal,synthetic
"Saya ingin membatalkan servis komputer saya, apa yang harus saya lakukan?",saya ingin membatalkan servis komputer saya apa yang harus saya lakukan,batal,synthetic
"Saya tidak bisa datang ke tempat servis hari ini, bisa saya mendapat kembalian duit?",saya tidak bisa datang ke tempat servis hari ini bisa saya mendapat kembalian duit,batal,synthetic
Saya ingin membatalkan pemesanan servis komputer karena saya memutuskan untuk mendatangi tempat servis lain.,saya ingin membatalkan pemesanan servis komputer karena saya memutuskan untuk mendatangi tempat servis lain,batal,synthetic
"Saya tidak ingin jemput komputer saya, bisa saya mengambil diri di tempat servis?",saya tidak ingin jemput komputer saya bisa saya mengambil diri di tempat servis,batal,synthetic
Saya memutuskan untuk membatalkan servis komputer karena saya merasa tidak perlu.,saya memutuskan untuk membatalkan servis komputer karena saya merasa tidak perlu,batal,synthetic
"Saya tidak bisa membayar denda batalkan, bisa saya diskusikan dengan Anda?",saya tidak bisa membayar denda batalkan bisa saya diskusikan dengan anda,batal,synthetic
Saya ingin membatalkan jadwal servis komputer karena saya lupa waktu.,saya ingin membatalkan jadwal servis komputer karena saya lupa waktu,batal,synthetic
"Saya tidak bisa datang ke tempat servis hari ini, saya ingin membatalkan jadwal servis.",saya tidak bisa datang ke tempat servis hari ini saya ingin membatalkan jadwal servis,batal,synthetic
Saya ingin membatalkan servis komputer karena saya memutuskan untuk membeli komputer baru.,saya ingin membatalkan servis komputer karena saya memutuskan untuk membeli komputer baru,batal,synthetic
stju,stju,setuju,synthetic_typo
stuju,stuju,setuju,synthetic_typo
setju,setju,setuju,synthetic_typo
ok,ok,setuju,synthetic_typo
oke,oke,setuju,synthetic_typo
ok bg,ok bg,setuju,synthetic_typo
lanjut,lanjut,setuju,synthetic_typo
lnjt,lnjt,setuju,synthetic_typo
gass,gass,setuju,synthetic_typo
y,y,setuju,synthetic_typo
y bg,y bg,setuju,synthetic_typo
gas,gas,setuju,synthetic_typo
btl,btl,batal,synthetic_typo
batalin,batalin,batal,synthetic_typo
ga jadi,ga jadi,batal,synthetic_typo
gajadi,gajadi,batal,synthetic_typo
gk jd,gk jd,batal,synthetic_typo
gk jdi,gk jdi,batal,synthetic_typo
cancel,cancel,batal,synthetic_typo
cncl,cncl,batal,synthetic_typo
kemahalan,kemahalan,batal,synthetic_typo
mahal,mahal,batal,synthetic_typo
g usah,g usah,batal,synthetic_typo
stju,stju,setuju,synthetic_typo
stuju,stuju,setuju,synthetic_typo
setju,setju,setuju,synthetic_typo
ok,ok,setuju,synthetic_typo
oke,oke,setuju,synthetic_typo
ok bg,ok bg,setuju,synthetic_typo
lanjut,lanjut,setuju,synthetic_typo
lnjt,lnjt,setuju,synthetic_typo
gass,gass,setuju,synthetic_typo
y,y,setuju,synthetic_typo
y bg,y bg,setuju,synthetic_typo
gas,gas,setuju,synthetic_typo
btl,btl,batal,synthetic_typo
batalin,batalin,batal,synthetic_typo
ga jadi,ga jadi,batal,synthetic_typo
gajadi,gajadi,batal,synthetic_typo
gk jd,gk jd,batal,synthetic_typo
gk jdi,gk jdi,batal,synthetic_typo
cancel,cancel,batal,synthetic_typo
cncl,cncl,batal,synthetic_typo
kemahalan,kemahalan,batal,synthetic_typo
mahal,mahal,batal,synthetic_typo
g usah,g usah,batal,synthetic_typo
stju,stju,setuju,synthetic_typo
stuju,stuju,setuju,synthetic_typo
setju,setju,setuju,synthetic_typo
ok,ok,setuju,synthetic_typo
oke,oke,setuju,synthetic_typo
ok bg,ok bg,setuju,synthetic_typo
lanjut,lanjut,setuju,synthetic_typo
lnjt,lnjt,setuju,synthetic_typo
gass,gass,setuju,synthetic_typo
y,y,setuju,synthetic_typo
y bg,y bg,setuju,synthetic_typo
gas,gas,setuju,synthetic_typo
btl,btl,batal,synthetic_typo
batalin,batalin,batal,synthetic_typo
ga jadi,ga jadi,batal,synthetic_typo
gajadi,gajadi,batal,synthetic_typo
gk jd,gk jd,batal,synthetic_typo
gk jdi,gk jdi,batal,synthetic_typo
cancel,cancel,batal,synthetic_typo
cncl,cncl,batal,synthetic_typo
kemahalan,kemahalan,batal,synthetic_typo
mahal,mahal,batal,synthetic_typo
g usah,g usah,batal,synthetic_typo
