text,clean_text,intent,source
Lanjut pak,lanjut pak,setuju,kuesioner_dialek
"Gass jak kak, tpi kalo ade rusak lain tolong inpo dolo ye",gass jak kak tpi kalo ade rusak lain tolong inpo dolo ye,setuju,kuesioner_dialek
oke minnnn,oke minnnn,setuju,kuesioner_dialek
"Lanjot jak lok bg, nnti malam sye balek kerje saye ambek",lanjot jak lok bg nnti malam sye balek kerje saye ambek,setuju,kuesioner_dialek
Sip,sip,setuju,kuesioner_dialek
"Aok kak, gass jak. Bise kelar ari itok ndak kak?",aok kak gass jak bise kelar ari itok ndak kak,setuju,kuesioner_dialek
Oke setuju,oke setuju,setuju,kuesioner_dialek
"Lanjut jak bg, tpi datanya jgn sampai ilang ye bg",lanjut jak bg tpi datanya jgn sampai ilang ye bg,setuju,kuesioner_dialek
Setuju bg,setuju bg,setuju,kuesioner_dialek
"Aok bang lanjot jak, tpi bsok pagi kamek ambek bise ke?",aok bang lanjot jak tpi bsok pagi kamek ambek bise ke,setuju,kuesioner_dialek
Setuju bg,setuju bg,setuju,kuesioner_dialek
"Lanjot jak lok bg, nnti malam sye balek kerje saye ambek",lanjot jak lok bg nnti malam sye balek kerje saye ambek,setuju,kuesioner_dialek
Oke,oke,setuju,kuesioner_dialek
"Kerjekan jak pak, minta tolong dibersihkan debunye sekalian",kerjekan jak pak minta tolong dibersihkan debunye sekalian,setuju,kuesioner_dialek
oke inpo nanti bg,oke inpo nanti bg,setuju,kuesioner_dialek
"Lanjot jak lok bg, nnti malam sye balek kerje saye ambek",lanjot jak lok bg nnti malam sye balek kerje saye ambek,setuju,kuesioner_dialek
Okeh,okeh,setuju,kuesioner_dialek
alahmakk kenak dah lcd nye ye. nd apelah bang gas jak biar cepat betol nye. kalo bise hari ini ye bang,alahmakk kenak dah lcd nye ye nd apelah bang gas jak biar cepat betol nye kalo bise hari ini ye bang,setuju,kuesioner_dialek
Gas bang,gas bang,setuju,kuesioner_dialek
"Lanjut jak bg, tpi datanya jgn sampai ilang ye bg",lanjut jak bg tpi datanya jgn sampai ilang ye bg,setuju,kuesioner_dialek
s7 kakkk,s kakkk,setuju,kuesioner_dialek
okeyy bg,okeyy bg,setuju,kuesioner_dialek
Ok sip,ok sip,setuju,kuesioner_dialek
"Aok min, kerjekan jak lok. Tpi jangan diinstal ulang ye datanye",aok min kerjekan jak lok tpi jangan diinstal ulang ye datanye,setuju,kuesioner_dialek
Oke,oke,setuju,kuesioner_dialek
"Gass jak kak, tpi kalo ade rusak lain tolong inpo dolo ye",gass jak kak tpi kalo ade rusak lain tolong inpo dolo ye,setuju,kuesioner_dialek
"Halo, iy blh",halo iy blh,setuju,kuesioner_dialek
"Aok pak, sikat jak. Nnti saye ke situ ambeknye",aok pak sikat jak nnti saye ke situ ambeknye,setuju,kuesioner_dialek
Okey,okey,setuju,kuesioner_dialek
"Sikat jak bang, biar kamek pakai buat nugas ari itok",sikat jak bang biar kamek pakai buat nugas ari itok,setuju,kuesioner_dialek
Gas bang,gas bang,setuju,kuesioner_dialek
"Lanjot jak lok bg, nnti malam sye balek kerje saye ambek",lanjot jak lok bg nnti malam sye balek kerje saye ambek,setuju,kuesioner_dialek
Oke setuju,oke setuju,setuju,kuesioner_dialek
"Sikat jak bang, biar kamek pakai buat nugas ari itok",sikat jak bang biar kamek pakai buat nugas ari itok,setuju,kuesioner_dialek
Oke setuju,oke setuju,setuju,kuesioner_dialek
"Sikat jak bang, biar kamek pakai buat nugas ari itok",sikat jak bang biar kamek pakai buat nugas ari itok,setuju,kuesioner_dialek
Gas min,gas min,setuju,kuesioner_dialek
"Aok min, kerjekan jak lok. Tpi jangan diinstal ulang ye datanye",aok min kerjekan jak lok tpi jangan diinstal ulang ye datanye,setuju,kuesioner_dialek
Gas bang,gas bang,setuju,kuesioner_dialek
"Gass bg, asalkan betol-betol bagus lepas diperbaiki",gass bg asalkan betolbetol bagus lepas diperbaiki,setuju,kuesioner_dialek
oke bg,oke bg,setuju,kuesioner_dialek
"Lanjut jak bg, tpi datanya jgn sampai ilang ye bg",lanjut jak bg tpi datanya jgn sampai ilang ye bg,setuju,kuesioner_dialek
inpo kalo udah min,inpo kalo udah min,setuju,kuesioner_dialek
"Lanjot jak lok bg, nnti malam sye balek kerje saye ambek",lanjot jak lok bg nnti malam sye balek kerje saye ambek,setuju,kuesioner_dialek
Ok pak,ok pak,setuju,kuesioner_dialek
"Lanjot jak min, tolong kabarin mun dah nyale",lanjot jak min tolong kabarin mun dah nyale,setuju,kuesioner_dialek
ganti yak bg,ganti yak bg,setuju,kuesioner_dialek
"Kerjekan jak pak, minta tolong dibersihkan debunye sekalian",kerjekan jak pak minta tolong dibersihkan debunye sekalian,setuju,kuesioner_dialek
boleh kak,boleh kak,setuju,kuesioner_dialek
"Aok pak, sikat jak. Nnti saye ke situ ambeknye",aok pak sikat jak nnti saye ke situ ambeknye,setuju,kuesioner_dialek
Sip min,sip min,setuju,kuesioner_dialek
"gass kan yak kak, saye nak make cepat bah soalnye",gass kan yak kak saye nak make cepat bah soalnye,setuju,kuesioner_dialek
Okey,okey,setuju,kuesioner_dialek
"Kerjekan jak lok bang, nnti saye transfer dp-nye",kerjekan jak lok bang nnti saye transfer dpnye,setuju,kuesioner_dialek
Setuju bg,setuju bg,setuju,kuesioner_dialek
nanti inpokan kalo udah ye,nanti inpokan kalo udah ye,setuju,kuesioner_dialek
Lanjot,lanjot,setuju,kuesioner_dialek
"Okeee min, Inpo klo udah",okeee min inpo klo udah,setuju,kuesioner_dialek
Gas min,gas min,setuju,kuesioner_dialek
"Aok bang lanjot jak, tpi bsok pagi kamek ambek bise ke?",aok bang lanjot jak tpi bsok pagi kamek ambek bise ke,setuju,kuesioner_dialek
Bolehhh min,bolehhh min,setuju,kuesioner_dialek
"gass kan yak kak, saye nak make cepat bah soalnye",gass kan yak kak saye nak make cepat bah soalnye,setuju,kuesioner_dialek
boleh kak,boleh kak,setuju,kuesioner_dialek
"Aok min, kerjekan jak lok. Tpi jangan diinstal ulang ye datanye",aok min kerjekan jak lok tpi jangan diinstal ulang ye datanye,setuju,kuesioner_dialek
boleh kak,boleh kak,setuju,kuesioner_dialek
"Aok bg, gas jak bah nak cepat make kamek ni",aok bg gas jak bah nak cepat make kamek ni,setuju,kuesioner_dialek
Okey,okey,setuju,kuesioner_dialek
"Aok bang lanjot jak, tpi bsok pagi kamek ambek bise ke?",aok bang lanjot jak tpi bsok pagi kamek ambek bise ke,setuju,kuesioner_dialek
Boleh min,boleh min,setuju,kuesioner_dialek
"Aok bg, betolkan jak lok. Saye ngikut yak",aok bg betolkan jak lok saye ngikut yak,setuju,kuesioner_dialek
iy bg,iy bg,setuju,kuesioner_dialek
"Gass bah min, cepatkan sikit ye soale saye nak ujian",gass bah min cepatkan sikit ye soale saye nak ujian,setuju,kuesioner_dialek
Setuju,setuju,setuju,kuesioner_dialek
"Okeee min, Inpo klo udah",okeee min inpo klo udah,setuju,kuesioner_dialek
Ok pak,ok pak,setuju,kuesioner_dialek
"Sikat jak bang, tpi saye nak nunggu disitok bise ke?",sikat jak bang tpi saye nak nunggu disitok bise ke,setuju,kuesioner_dialek
Bolehhh min,bolehhh min,setuju,kuesioner_dialek
alahmakk kenak dah lcd nye ye. nd apelah bang gas jak biar cepat betol nye. kalo bise hari ini ye bang,alahmakk kenak dah lcd nye ye nd apelah bang gas jak biar cepat betol nye kalo bise hari ini ye bang,setuju,kuesioner_dialek
lanjut bg,lanjut bg,setuju,kuesioner_dialek
okeyy bg,okeyy bg,setuju,kuesioner_dialek
iy bg,iy bg,setuju,kuesioner_dialek
"gass kan yak kak, saye nak make cepat bah soalnye",gass kan yak kak saye nak make cepat bah soalnye,setuju,kuesioner_dialek
Ok sip,ok sip,setuju,kuesioner_dialek
"Aok min, kerjekan jak lok. Tpi jangan diinstal ulang ye datanye",aok min kerjekan jak lok tpi jangan diinstal ulang ye datanye,setuju,kuesioner_dialek
Ok pak,ok pak,setuju,kuesioner_dialek
"gass kan yak kak, saye nak make cepat bah soalnye",gass kan yak kak saye nak make cepat bah soalnye,setuju,kuesioner_dialek
Okey,okey,setuju,kuesioner_dialek
"Aok bang, tolong cepatkan jak bah soale nak dipakai begawe",aok bang tolong cepatkan jak bah soale nak dipakai begawe,setuju,kuesioner_dialek
Gas bang,gas bang,setuju,kuesioner_dialek
"Gass bah min, cepatkan sikit ye soale saye nak ujian",gass bah min cepatkan sikit ye soale saye nak ujian,setuju,kuesioner_dialek
oke bg,oke bg,setuju,kuesioner_dialek
"Sikat jak bang, tpi saye nak nunggu disitok bise ke?",sikat jak bang tpi saye nak nunggu disitok bise ke,setuju,kuesioner_dialek
inpo kalo udah min,inpo kalo udah min,setuju,kuesioner_dialek
"Aok bang, tolong cepatkan jak bah soale nak dipakai begawe",aok bang tolong cepatkan jak bah soale nak dipakai begawe,setuju,kuesioner_dialek
Oke kak,oke kak,setuju,suplemen_manual
Untuk selanjutnya infokan saja,untuk selanjutnya infokan saja,setuju,suplemen_manual
Okee deh kalau gitu sekalian besok siang jak lah bang,okee deh kalau gitu sekalian besok siang jak lah bang,setuju,suplemen_manual
boleh bang gausah nambah aja bang,boleh bang gausah nambah aja bang,setuju,suplemen_manual
"Oke, perkiraan selesai perbaikannya berapa lama ya ?",oke perkiraan selesai perbaikannya berapa lama ya,setuju,suplemen_manual
Boleh bg,boleh bg,setuju,suplemen_manual
Bolehla bg. Brrti service mesin sma gnti btrai ya bg,bolehla bg brrti service mesin sma gnti btrai ya bg,setuju,suplemen_manual
Ooh iyalah bg gpp. Yg penting laptop beres,ooh iyalah bg gpp yg penting laptop beres,setuju,suplemen_manual
Gaskak. Info jak ye kak kalau udah,gaskak info jak ye kak kalau udah,setuju,suplemen_manual
"Wah diluar budget pak, batal ya",wah diluar budget pak batal ya,batal,master_wa
"Budget sya gak nyampe segitu bu, batal aja lah",budget sya gak nyampe segitu bu batal aja lah,batal,master_wa
"Waduh mahal ya bu, gak jadi dulu deh",waduh mahal ya bu gak jadi dulu deh,batal,master_wa
"Wah diluar budget kak, batal ya",wah diluar budget kak batal ya,batal,master_wa
"Sya konsul dlu sama ortu, ternyata gak dibolehin, batal bg",sya konsul dlu sama ortu ternyata gak dibolehin batal bg,batal,master_wa
mahal sekali ya kak huhu,mahal sekali ya kak huhu,batal,master_wa
"Sya konsul dlu sama ortu, ternyata gak dibolehin, batal bg",sya konsul dlu sama ortu ternyata gak dibolehin batal bg,batal,master_wa
oh berarti ndak jadi ganti baterai lah ye bang?,oh berarti ndak jadi ganti baterai lah ye bang,batal,master_wa
"Mahal amat bu, kurangin dong",mahal amat bu kurangin dong,batal,master_wa
"Mahal amat bu, kurangin dong",mahal amat bu kurangin dong,batal,master_wa
"Budget sya gak nyampe segitu bu, batal aja lah",budget sya gak nyampe segitu bu batal aja lah,batal,master_wa
"Coba tanya temen dlu ya pak, mahal jg tnyata",coba tanya temen dlu ya pak mahal jg tnyata,batal,master_wa
"Waduh mahal ya kak, gak jadi dulu deh",waduh mahal ya kak gak jadi dulu deh,batal,master_wa
"Sya konsul dlu sama ortu, ternyata gak dibolehin, batal bang",sya konsul dlu sama ortu ternyata gak dibolehin batal bang,batal,master_wa
"Wah diluar budget pak, batal ya",wah diluar budget pak batal ya,batal,master_wa
"Budget sya gak nyampe segitu pak, batal aja lah",budget sya gak nyampe segitu pak batal aja lah,batal,master_wa
"Wah diluar budget pak, batal ya",wah diluar budget pak batal ya,batal,master_wa
"Kemahalan e bu, sya coba tempat lain dulu",kemahalan e bu sya coba tempat lain dulu,batal,master_wa
"Budget sya gak nyampe segitu bg, batal aja lah",budget sya gak nyampe segitu bg batal aja lah,batal,master_wa
"Coba tanya temen dlu ya bu, mahal jg tnyata",coba tanya temen dlu ya bu mahal jg tnyata,batal,master_wa
"Kemahalan e bg, sya coba tempat lain dulu",kemahalan e bg sya coba tempat lain dulu,batal,master_wa
"Mahal amat bg, kurangin dong",mahal amat bg kurangin dong,batal,master_wa
"Kemahalan e bang, sya coba tempat lain dulu",kemahalan e bang sya coba tempat lain dulu,batal,master_wa
"Mahal amat bang, kurangin dong",mahal amat bang kurangin dong,batal,master_wa
"Sya konsul dlu sama ortu, ternyata gak dibolehin, batal pak",sya konsul dlu sama ortu ternyata gak dibolehin batal pak,batal,master_wa
"Mahal amat kak, kurangin dong",mahal amat kak kurangin dong,batal,master_wa
"Sya konsul dlu sama ortu, ternyata gak dibolehin, batal kak",sya konsul dlu sama ortu ternyata gak dibolehin batal kak,batal,master_wa
"Budget sya gak nyampe segitu bg, batal aja lah",budget sya gak nyampe segitu bg batal aja lah,batal,master_wa
"Sya konsul dlu sama ortu, ternyata gak dibolehin, batal bu",sya konsul dlu sama ortu ternyata gak dibolehin batal bu,batal,master_wa
"Sya konsul dlu sama ortu, ternyata gak dibolehin, batal pak",sya konsul dlu sama ortu ternyata gak dibolehin batal pak,batal,master_wa
"Budget sya gak nyampe segitu bang, batal aja lah",budget sya gak nyampe segitu bang batal aja lah,batal,master_wa
"Sya konsul dlu sama ortu, ternyata gak dibolehin, batal kak",sya konsul dlu sama ortu ternyata gak dibolehin batal kak,batal,master_wa
"Coba tanya temen dlu ya bang, mahal jg tnyata",coba tanya temen dlu ya bang mahal jg tnyata,batal,master_wa
"Sya konsul dlu sama ortu, ternyata gak dibolehin, batal bang",sya konsul dlu sama ortu ternyata gak dibolehin batal bang,batal,master_wa
Batal jak bang,batal jak bang,batal,kuesioner_dialek
"Tunda lok pak, nnti mun ade rezeki saye balek agik",tunda lok pak nnti mun ade rezeki saye balek agik,batal,kuesioner_dialek
gk jd,gk jd,batal,kuesioner_dialek
"Aduh duit saye tak cukop bg, ambek lok lah nnti",aduh duit saye tak cukop bg ambek lok lah nnti,batal,kuesioner_dialek
Batal,batal,batal,kuesioner_dialek
nd usah bang. agek butuh makai banyak duet,nd usah bang agek butuh makai banyak duet,batal,kuesioner_dialek
batal,batal,batal,kuesioner_dialek
"Maaf bg, saye ambek jak laptopnye, belom ade duit",maaf bg saye ambek jak laptopnye belom ade duit,batal,kuesioner_dialek
Batal,batal,batal,kuesioner_dialek
"Lewat lok bang, nunggu gajian bulan depan baru bise",lewat lok bang nunggu gajian bulan depan baru bise,batal,kuesioner_dialek
daan jadi bg,daan jadi bg,batal,kuesioner_dialek
"Ndak bise diteruskan bang, kamek belom gajian",ndak bise diteruskan bang kamek belom gajian,batal,kuesioner_dialek
ga jadi deh kak,ga jadi deh kak,batal,kuesioner_dialek
"Macam ndak mampu kamek bayarnye bg, pass dolo",macam ndak mampu kamek bayarnye bg pass dolo,batal,kuesioner_dialek
"Halo, sepertinya saya mau ambil dulu aja brg nya",halo sepertinya saya mau ambil dulu aja brg nya,batal,kuesioner_dialek
"Lewat lok bang, nunggu gajian bulan depan baru bise",lewat lok bang nunggu gajian bulan depan baru bise,batal,kuesioner_dialek
Tidak jadi,tidak jadi,batal,kuesioner_dialek
"Gak usah di benerin aja kak, besok saya ambil laptop nya",gak usah di benerin aja kak besok saya ambil laptop nya,batal,kuesioner_dialek
Nda jadi,nda jadi,batal,kuesioner_dialek
"lahmak maaf ye bang. kayaknye belom dulu lah ni, blm ad duet ny",lahmak maaf ye bang kayaknye belom dulu lah ni blm ad duet ny,batal,kuesioner_dialek
Nda jadi,nda jadi,batal,kuesioner_dialek
"Bg saye ambek besok jak lah laptopnye, duitnye kurang",bg saye ambek besok jak lah laptopnye duitnye kurang,batal,kuesioner_dialek
Tidak jadi,tidak jadi,batal,kuesioner_dialek
"Belom ade rezekinye bang, simpan lok balek",belom ade rezekinye bang simpan lok balek,batal,kuesioner_dialek
tak usah yak bg,tak usah yak bg,batal,kuesioner_dialek
"Mahal min, gak usah lah",mahal min gak usah lah,batal,kuesioner_dialek
Tarik balek,tarik balek,batal,kuesioner_dialek
"Lewat lok bang, nunggu gajian bulan depan baru bise",lewat lok bang nunggu gajian bulan depan baru bise,batal,kuesioner_dialek
Nd usah,nd usah,batal,kuesioner_dialek
"Belom rezeki bg, saye ambek balek jak dolo",belom rezeki bg saye ambek balek jak dolo,batal,kuesioner_dialek
Tak usah,tak usah,batal,kuesioner_dialek
"Bg saye ambek besok jak lah laptopnye, duitnye kurang",bg saye ambek besok jak lah laptopnye duitnye kurang,batal,kuesioner_dialek
Tak usah,tak usah,batal,kuesioner_dialek
"Tunda lok pak, nnti mun ade rezeki saye balek agik",tunda lok pak nnti mun ade rezeki saye balek agik,batal,kuesioner_dialek
Ndak usah dolo bang,ndak usah dolo bang,batal,kuesioner_dialek
"Duet jajan saye tak cukop bg, nabung lok saye",duet jajan saye tak cukop bg nabung lok saye,batal,kuesioner_dialek
ga jadi deh kak,ga jadi deh kak,batal,kuesioner_dialek
"Mcmnye belom dolo lah bang, nipis kantong saye",mcmnye belom dolo lah bang nipis kantong saye,batal,kuesioner_dialek
Batal pak,batal pak,batal,kuesioner_dialek
"Gak usah di benerin aja kak, besok saya ambil laptop nya",gak usah di benerin aja kak besok saya ambil laptop nya,batal,kuesioner_dialek
Batal bg,batal bg,batal,kuesioner_dialek
"Aduh lari dari budget saye bg, kumpulkan duet lok saye ni",aduh lari dari budget saye bg kumpulkan duet lok saye ni,batal,kuesioner_dialek
Batal jak bang,batal jak bang,batal,kuesioner_dialek
"Macam ndak mampu kamek bayarnye bg, pass dolo",macam ndak mampu kamek bayarnye bg pass dolo,batal,kuesioner_dialek
Batal min,batal min,batal,kuesioner_dialek
"Nanti lok min, kamek nak rundingkan dolo hargenye",nanti lok min kamek nak rundingkan dolo hargenye,batal,kuesioner_dialek
gk jd,gk jd,batal,kuesioner_dialek
"Kira-kira bise ditahan lok ndak ye, duet kamek belom ade ni",kirakira bise ditahan lok ndak ye duet kamek belom ade ni,batal,kuesioner_dialek
Cancel bang,cancel bang,batal,kuesioner_dialek
"Pass lok bang, agek kere kamek ni",pass lok bang agek kere kamek ni,batal,kuesioner_dialek
Tarik balek,tarik balek,batal,kuesioner_dialek
"Tunda lok pak, nnti mun ade rezeki saye balek agik",tunda lok pak nnti mun ade rezeki saye balek agik,batal,kuesioner_dialek
Nda jadi,nda jadi,batal,kuesioner_dialek
"Mohon maaf bang, tapi dana saye ndak mencukupek, jadi skip jak",mohon maaf bang tapi dana saye ndak mencukupek jadi skip jak,batal,kuesioner_dialek
Batal jak bang,batal jak bang,batal,kuesioner_dialek
"Duet jajan saye tak cukop bg, nabung lok saye",duet jajan saye tak cukop bg nabung lok saye,batal,kuesioner_dialek
Ndak usah dolo bang,ndak usah dolo bang,batal,kuesioner_dialek
"Gak usah di benerin aja kak, besok saya ambil laptop nya",gak usah di benerin aja kak besok saya ambil laptop nya,batal,kuesioner_dialek
batal yak bang,batal yak bang,batal,kuesioner_dialek
"Skip lok kak, kamek cari pinjaman dolo",skip lok kak kamek cari pinjaman dolo,batal,kuesioner_dialek
tak jadi,tak jadi,batal,kuesioner_dialek
"Duet jajan saye tak cukop bg, nabung lok saye",duet jajan saye tak cukop bg nabung lok saye,batal,kuesioner_dialek
gk jd,gk jd,batal,kuesioner_dialek
"Nda bise min, duit kamek cuman 300rbu tok",nda bise min duit kamek cuman rbu tok,batal,kuesioner_dialek
Ndak usah dolo bang,ndak usah dolo bang,batal,kuesioner_dialek
"Bg saye ambek besok jak lah laptopnye, duitnye kurang",bg saye ambek besok jak lah laptopnye duitnye kurang,batal,kuesioner_dialek
Nda jadi,nda jadi,batal,kuesioner_dialek
"Skip lok kak, kamek cari pinjaman dolo",skip lok kak kamek cari pinjaman dolo,batal,kuesioner_dialek
cancel bg,cancel bg,batal,kuesioner_dialek
"Lewat lok bang, nunggu gajian bulan depan baru bise",lewat lok bang nunggu gajian bulan depan baru bise,batal,kuesioner_dialek
Batal jak bang,batal jak bang,batal,kuesioner_dialek
"Skip lok kak, kamek cari pinjaman dolo",skip lok kak kamek cari pinjaman dolo,batal,kuesioner_dialek
"Halo, sepertinya saya mau ambil dulu aja brg nya",halo sepertinya saya mau ambil dulu aja brg nya,batal,kuesioner_dialek
"Maaf bg, saye ambek jak laptopnye, belom ade duit",maaf bg saye ambek jak laptopnye belom ade duit,batal,kuesioner_dialek
Nd usah,nd usah,batal,kuesioner_dialek
"Mahal min, gak usah lah",mahal min gak usah lah,batal,kuesioner_dialek
Ndak jadi min,ndak jadi min,batal,kuesioner_dialek
"Lewat lok bang, nunggu gajian bulan depan baru bise",lewat lok bang nunggu gajian bulan depan baru bise,batal,kuesioner_dialek
Tarik balek,tarik balek,batal,kuesioner_dialek
"Maaf ye bang, saye cancel lok karne duetnye ndak cukop",maaf ye bang saye cancel lok karne duetnye ndak cukop,batal,kuesioner_dialek
Cancel min,cancel min,batal,kuesioner_dialek
kaya nye di batalkan dulu bang service nya,kaya nye di batalkan dulu bang service nya,batal,kuesioner_dialek
Tidak jadi,tidak jadi,batal,kuesioner_dialek
"Gak usah di benerin aja kak, besok saya ambil laptop nya",gak usah di benerin aja kak besok saya ambil laptop nya,batal,kuesioner_dialek
Nd usah,nd usah,batal,kuesioner_dialek
"Pass lok bang, agek kere kamek ni",pass lok bang agek kere kamek ni,batal,kuesioner_dialek
batal,batal,batal,kuesioner_dialek
"lahmak maaf ye bang. kayaknye belom dulu lah ni, blm ad duet ny",lahmak maaf ye bang kayaknye belom dulu lah ni blm ad duet ny,batal,kuesioner_dialek
Tidak jadi,tidak jadi,batal,kuesioner_dialek
"Macam ndak mampu kamek bayarnye bg, pass dolo",macam ndak mampu kamek bayarnye bg pass dolo,batal,kuesioner_dialek
Batal min,batal min,batal,kuesioner_dialek
"Bg saye ambek besok jak lah laptopnye, duitnye kurang",bg saye ambek besok jak lah laptopnye duitnye kurang,batal,kuesioner_dialek
ga jadi deh kak,ga jadi deh kak,batal,kuesioner_dialek
"Pass lok bang, agek kere kamek ni",pass lok bang agek kere kamek ni,batal,kuesioner_dialek
Cancel min,cancel min,batal,kuesioner_dialek
"Ndak bise diteruskan bang, kamek belom gajian",ndak bise diteruskan bang kamek belom gajian,batal,kuesioner_dialek
Nd usah,nd usah,batal,kuesioner_dialek
"Skip lok pak, kamek agek banyak pengeluaran",skip lok pak kamek agek banyak pengeluaran,batal,kuesioner_dialek
Nd usah,nd usah,batal,kuesioner_dialek
"Maaf bg, saye ambek jak laptopnye, belom ade duit",maaf bg saye ambek jak laptopnye belom ade duit,batal,kuesioner_dialek
"Halo, sepertinya saya mau ambil dulu aja brg nya",halo sepertinya saya mau ambil dulu aja brg nya,batal,kuesioner_dialek
ntakkk cukupp laaa duet sayee min,ntakkk cukupp laaa duet sayee min,batal,kuesioner_dialek
Nda usah bang,nda usah bang,batal,kuesioner_dialek
"Ndak bise diteruskan bang, kamek belom gajian",ndak bise diteruskan bang kamek belom gajian,batal,kuesioner_dialek
Tarik balek,tarik balek,batal,kuesioner_dialek
"Belom rezeki bg, saye ambek balek jak dolo",belom rezeki bg saye ambek balek jak dolo,batal,kuesioner_dialek
Batal jak bang,batal jak bang,batal,kuesioner_dialek
"Skip lok kak, kamek cari pinjaman dolo",skip lok kak kamek cari pinjaman dolo,batal,kuesioner_dialek
Tidak jadi,tidak jadi,batal,kuesioner_dialek
"Bg saye ambek besok jak lah laptopnye, duitnye kurang",bg saye ambek besok jak lah laptopnye duitnye kurang,batal,kuesioner_dialek
Nda usah,nda usah,batal,kuesioner_dialek
"Skip lok min, mahal gak hargenye tu tak sanggup saye",skip lok min mahal gak hargenye tu tak sanggup saye,batal,kuesioner_dialek
batal yak bang,batal yak bang,batal,kuesioner_dialek
nd usah bang. agek butuh makai banyak duet,nd usah bang agek butuh makai banyak duet,batal,kuesioner_dialek
Nd usah,nd usah,batal,kuesioner_dialek
"Belom ade rezekinye bang, simpan lok balek",belom ade rezekinye bang simpan lok balek,batal,kuesioner_dialek
cancel bg,cancel bg,batal,kuesioner_dialek
"Maaf bg, saye ambek jak laptopnye, belom ade duit",maaf bg saye ambek jak laptopnye belom ade duit,batal,kuesioner_dialek
gk jd,gk jd,batal,kuesioner_dialek
"Belom rezeki bg, saye ambek balek jak dolo",belom rezeki bg saye ambek balek jak dolo,batal,kuesioner_dialek
Tak usah,tak usah,batal,kuesioner_dialek
"Aduh lari dari budget saye bg, kumpulkan duet lok saye ni",aduh lari dari budget saye bg kumpulkan duet lok saye ni,batal,kuesioner_dialek
Nda usah,nda usah,batal,kuesioner_dialek
"Aduh duit saye tak cukop bg, ambek lok lah nnti",aduh duit saye tak cukop bg ambek lok lah nnti,batal,kuesioner_dialek
Tidak jadi,tidak jadi,batal,kuesioner_dialek
"Mcmnye belom dolo lah bang, nipis kantong saye",mcmnye belom dolo lah bang nipis kantong saye,batal,kuesioner_dialek
tak jadi,tak jadi,batal,kuesioner_dialek
"Maaf ye bang, saye cancel lok karne duetnye ndak cukop",maaf ye bang saye cancel lok karne duetnye ndak cukop,batal,kuesioner_dialek
batal kak,batal kak,batal,kuesioner_dialek
"Mahal min, gak usah lah",mahal min gak usah lah,batal,kuesioner_dialek
Nda usah bang,nda usah bang,batal,kuesioner_dialek
"Macam ndak mampu kamek bayarnye bg, pass dolo",macam ndak mampu kamek bayarnye bg pass dolo,batal,kuesioner_dialek
Cancel bang,cancel bang,batal,kuesioner_dialek
"Kira-kira bise ditahan lok ndak ye, duet kamek belom ade ni",kirakira bise ditahan lok ndak ye duet kamek belom ade ni,batal,kuesioner_dialek
Ndak usah dolo bang,ndak usah dolo bang,batal,kuesioner_dialek
"Skip lok pak, kamek agek banyak pengeluaran",skip lok pak kamek agek banyak pengeluaran,batal,kuesioner_dialek
Cancel min,cancel min,batal,kuesioner_dialek
"Maaf bg, saye ambek jak laptopnye, belom ade duit",maaf bg saye ambek jak laptopnye belom ade duit,batal,kuesioner_dialek
Ndak jadi,ndak jadi,batal,kuesioner_dialek
ntakkk cukupp laaa duet sayee min,ntakkk cukupp laaa duet sayee min,batal,kuesioner_dialek
cancel bg,cancel bg,batal,kuesioner_dialek
"Skip lok pak, kamek agek banyak pengeluaran",skip lok pak kamek agek banyak pengeluaran,batal,kuesioner_dialek
Cancel bang,cancel bang,batal,kuesioner_dialek
"Aduh lari dari budget saye bg, kumpulkan duet lok saye ni",aduh lari dari budget saye bg kumpulkan duet lok saye ni,batal,kuesioner_dialek
Daan jadi jak bang,daan jadi jak bang,batal,kuesioner_dialek
"Bg saye ambek besok jak lah laptopnye, duitnye kurang",bg saye ambek besok jak lah laptopnye duitnye kurang,batal,kuesioner_dialek
Ndak jadi,ndak jadi,batal,kuesioner_dialek
"Aduh lari dari budget saye bg, kumpulkan duet lok saye ni",aduh lari dari budget saye bg kumpulkan duet lok saye ni,batal,kuesioner_dialek
batal kak,batal kak,batal,kuesioner_dialek
"Lewat lok bang, nunggu gajian bulan depan baru bise",lewat lok bang nunggu gajian bulan depan baru bise,batal,kuesioner_dialek
cancel bg,cancel bg,batal,kuesioner_dialek
"lahmak maaf ye bang. kayaknye belom dulu lah ni, blm ad duet ny",lahmak maaf ye bang kayaknye belom dulu lah ni blm ad duet ny,batal,kuesioner_dialek
batal,batal,batal,kuesioner_dialek
"Mahal min, gak usah lah",mahal min gak usah lah,batal,kuesioner_dialek
Nda usah bang,nda usah bang,batal,kuesioner_dialek
"Mcmnye belom dolo lah bang, nipis kantong saye",mcmnye belom dolo lah bang nipis kantong saye,batal,kuesioner_dialek
gk jd bg,gk jd bg,batal,kuesioner_dialek
"Tunda lok ye bang, keperluan agek banyak bulan itok",tunda lok ye bang keperluan agek banyak bulan itok,batal,kuesioner_dialek
Batal min,batal min,batal,kuesioner_dialek
"Pass lok bang, agek kere kamek ni",pass lok bang agek kere kamek ni,batal,kuesioner_dialek
gk jd,gk jd,batal,kuesioner_dialek
